simulacion_id,num_puertas,premio,eleccion_inicial,puerta_abierta,nueva_eleccion,estrategia,resultado
47066,3,2,2,0,1,Cambiar,0
47067,3,2,0,1,2,Cambiar,1
47068,3,1,2,0,1,Cambiar,1
47069,3,1,0,2,1,Cambiar,1
47070,3,2,0,1,2,Cambiar,1
47071,3,1,0,2,1,Cambiar,1
47072,3,2,2,0,1,Cambiar,0
47073,3,2,0,1,2,Cambiar,1
47074,3,1,1,2,0,Cambiar,0
47075,3,2,1,0,2,Cambiar,1
47076,3,1,0,2,1,Cambiar,1
47077,3,0,2,1,0,Cambiar,1
47078,3,2,1,0,2,Cambiar,1
47079,3,2,2,1,0,Cambiar,0
47080,3,2,0,1,2,Cambiar,1
47081,3,0,1,2,0,Cambiar,1
47082,3,0,0,1,2,Cambiar,0
47083,3,1,2,0,1,Cambiar,1
47084,3,1,0,2,1,Cambiar,1
47085,3,2,2,1,0,Cambiar,0
47086,3,1,1,0,2,Cambiar,0
47087,3,2,1,0,2,Cambiar,1
47088,3,0,2,1,0,Cambiar,1
47089,3,1,2,0,1,Cambiar,1
47090,3,0,0,2,1,Cambiar,0
47091,3,0,0,1,2,Cambiar,0
47092,3,1,1,2,0,Cambiar,0
47093,3,1,2,0,1,Cambiar,1
47094,3,0,2,1,0,Cambiar,1
47095,3,2,2,0,1,Cambiar,0
47096,3,1,0,2,1,Cambiar,1
47097,3,0,1,2,0,Cambiar,1
47098,3,2,0,1,2,Cambiar,1
47099,3,2,1,0,2,Cambiar,1
47100,3,1,2,0,1,Cambiar,1
47101,3,2,1,0,2,Cambiar,1
47102,3,1,0,2,1,Cambiar,1
47103,3,0,2,1,0,Cambiar,1
47104,3,0,1,2,0,Cambiar,1
47105,3,0,2,1,0,Cambiar,1
47106,3,2,0,1,2,Cambiar,1
47107,3,2,0,1,2,Cambiar,1
47108,3,0,0,2,1,Cambiar,0
47109,3,1,2,0,1,Cambiar,1
47110,3,2,1,0,2,Cambiar,1
47111,3,1,2,0,1,Cambiar,1
47112,3,0,2,1,0,Cambiar,1
47113,3,2,1,0,2,Cambiar,1
47114,3,2,1,0,2,Cambiar,1
47115,3,1,1,2,0,Cambiar,0
47116,3,2,2,1,0,Cambiar,0
47117,3,2,2,1,0,Cambiar,0
47118,3,0,0,2,1,Cambiar,0
47119,3,2,1,0,2,Cambiar,1
47120,3,2,1,0,2,Cambiar,1
47121,3,2,2,1,0,Cambiar,0
47122,3,2,1,0,2,Cambiar,1
47123,3,0,0,1,2,Cambiar,0
47124,3,1,0,2,1,Cambiar,1
47125,3,1,1,2,0,Cambiar,0
47126,3,1,2,0,1,Cambiar,1
47127,3,2,0,1,2,Cambiar,1
47128,3,2,2,1,0,Cambiar,0
47129,3,0,0,2,1,Cambiar,0
47130,3,0,1,2,0,Cambiar,1
47131,3,2,1,0,2,Cambiar,1
47132,3,0,2,1,0,Cambiar,1
47133,3,1,0,2,1,Cambiar,1
47134,3,2,2,0,1,Cambiar,0
47135,3,2,1,0,2,Cambiar,1
47136,3,1,1,0,2,Cambiar,0
47137,3,0,1,2,0,Cambiar,1
47138,3,0,1,2,0,Cambiar,1
47139,3,1,2,0,1,Cambiar,1
47140,3,0,0,2,1,Cambiar,0
47141,3,0,2,1,0,Cambiar,1
47142,3,0,1,2,0,Cambiar,1
47143,3,2,0,1,2,Cambiar,1
47144,3,1,0,2,1,Cambiar,1
47145,3,2,1,0,2,Cambiar,1
47146,3,2,1,0,2,Cambiar,1
47147,3,1,1,2,0,Cambiar,0
47148,3,1,2,0,1,Cambiar,1
47149,3,1,1,2,0,Cambiar,0
47150,3,1,0,2,1,Cambiar,1
47151,3,2,0,1,2,Cambiar,1
47152,3,0,0,2,1,Cambiar,0
47153,3,0,0,2,1,Cambiar,0
47154,3,1,2,0,1,Cambiar,1
47155,3,0,1,2,0,Cambiar,1
47156,3,1,0,2,1,Cambiar,1
47157,3,1,1,2,0,Cambiar,0
47158,3,0,1,2,0,Cambiar,1
47159,3,1,0,2,1,Cambiar,1
47160,3,2,2,0,1,Cambiar,0
47161,3,1,1,0,2,Cambiar,0
47162,3,0,1,2,0,Cambiar,1
47163,3,2,0,1,2,Cambiar,1
47164,3,1,2,0,1,Cambiar,1
47165,3,0,0,2,1,Cambiar,0
47166,3,1,2,0,1,Cambiar,1
47167,3,0,2,1,0,Cambiar,1
47168,3,2,1,0,2,Cambiar,1
47169,3,2,0,1,2,Cambiar,1
47170,3,1,1,2,0,Cambiar,0
47171,3,2,1,0,2,Cambiar,1
47172,3,1,2,0,1,Cambiar,1
47173,3,1,2,0,1,Cambiar,1
47174,3,0,0,1,2,Cambiar,0
47175,3,1,0,2,1,Cambiar,1
47176,3,2,2,0,1,Cambiar,0
47177,3,0,1,2,0,Cambiar,1
47178,3,1,0,2,1,Cambiar,1
47179,3,1,0,2,1,Cambiar,1
47180,3,0,2,1,0,Cambiar,1
47181,3,2,0,1,2,Cambiar,1
47182,3,0,1,2,0,Cambiar,1
47183,3,1,2,0,1,Cambiar,1
47184,3,0,2,1,0,Cambiar,1
47185,3,0,2,1,0,Cambiar,1
47186,3,0,1,2,0,Cambiar,1
47187,3,0,2,1,0,Cambiar,1
47188,3,1,1,2,0,Cambiar,0
47189,3,1,1,2,0,Cambiar,0
47190,3,1,1,0,2,Cambiar,0
47191,3,0,1,2,0,Cambiar,1
47192,3,1,2,0,1,Cambiar,1
47193,3,1,1,0,2,Cambiar,0
47194,3,2,0,1,2,Cambiar,1
47195,3,2,2,1,0,Cambiar,0
47196,3,0,0,1,2,Cambiar,0
47197,3,2,2,0,1,Cambiar,0
47198,3,1,0,2,1,Cambiar,1
47199,3,0,0,1,2,Cambiar,0
47200,3,2,0,1,2,Cambiar,1
47201,3,1,1,0,2,Cambiar,0
47202,3,1,1,0,2,Cambiar,0
47203,3,2,2,1,0,Cambiar,0
47204,3,2,0,1,2,Cambiar,1
47205,3,0,1,2,0,Cambiar,1
47206,3,0,2,1,0,Cambiar,1
47207,3,1,1,2,0,Cambiar,0
47208,3,2,2,1,0,Cambiar,0
47209,3,1,0,2,1,Cambiar,1
47210,3,0,0,2,1,Cambiar,0
47211,3,2,2,0,1,Cambiar,0
47212,3,2,1,0,2,Cambiar,1
47213,3,1,0,2,1,Cambiar,1
47214,3,2,2,1,0,Cambiar,0
47215,3,2,2,1,0,Cambiar,0
47216,3,0,2,1,0,Cambiar,1
47217,3,1,0,2,1,Cambiar,1
47218,3,0,0,2,1,Cambiar,0
47219,3,2,2,1,0,Cambiar,0
47220,3,2,1,0,2,Cambiar,1
47221,3,2,1,0,2,Cambiar,1
47222,3,0,0,1,2,Cambiar,0
47223,3,2,1,0,2,Cambiar,1
47224,3,0,1,2,0,Cambiar,1
47225,3,2,0,1,2,Cambiar,1
47226,3,2,0,1,2,Cambiar,1
47227,3,2,0,1,2,Cambiar,1
47228,3,2,2,0,1,Cambiar,0
47229,3,0,2,1,0,Cambiar,1
47230,3,0,0,1,2,Cambiar,0
47231,3,1,2,0,1,Cambiar,1
47232,3,1,2,0,1,Cambiar,1
47233,3,1,1,0,2,Cambiar,0
47234,3,2,2,0,1,Cambiar,0
47235,3,2,2,0,1,Cambiar,0
47236,3,1,1,0,2,Cambiar,0
47237,3,0,2,1,0,Cambiar,1
47238,3,0,1,2,0,Cambiar,1
47239,3,0,0,1,2,Cambiar,0
47240,3,0,1,2,0,Cambiar,1
47241,3,0,0,1,2,Cambiar,0
47242,3,1,2,0,1,Cambiar,1
47243,3,0,0,1,2,Cambiar,0
47244,3,2,2,1,0,Cambiar,0
47245,3,2,0,1,2,Cambiar,1
47246,3,0,1,2,0,Cambiar,1
47247,3,2,1,0,2,Cambiar,1
47248,3,0,2,1,0,Cambiar,1
47249,3,2,1,0,2,Cambiar,1
47250,3,2,0,1,2,Cambiar,1
47251,3,2,0,1,2,Cambiar,1
47252,3,1,0,2,1,Cambiar,1
47253,3,0,0,1,2,Cambiar,0
47254,3,2,2,0,1,Cambiar,0
47255,3,2,0,1,2,Cambiar,1
47256,3,2,1,0,2,Cambiar,1
47257,3,2,0,1,2,Cambiar,1
47258,3,1,1,2,0,Cambiar,0
47259,3,2,1,0,2,Cambiar,1
47260,3,0,0,1,2,Cambiar,0
47261,3,2,1,0,2,Cambiar,1
47262,3,2,1,0,2,Cambiar,1
47263,3,1,2,0,1,Cambiar,1
47264,3,0,0,2,1,Cambiar,0
47265,3,2,1,0,2,Cambiar,1
47266,3,0,2,1,0,Cambiar,1
47267,3,0,2,1,0,Cambiar,1
47268,3,1,1,2,0,Cambiar,0
47269,3,1,0,2,1,Cambiar,1
47270,3,2,1,0,2,Cambiar,1
47271,3,0,0,2,1,Cambiar,0
47272,3,0,0,2,1,Cambiar,0
47273,3,1,0,2,1,Cambiar,1
47274,3,0,0,1,2,Cambiar,0
47275,3,1,2,0,1,Cambiar,1
47276,3,0,2,1,0,Cambiar,1
47277,3,0,2,1,0,Cambiar,1
47278,3,0,1,2,0,Cambiar,1
47279,3,1,0,2,1,Cambiar,1
47280,3,0,0,2,1,Cambiar,0
47281,3,0,2,1,0,Cambiar,1
47282,3,2,1,0,2,Cambiar,1
47283,3,1,2,0,1,Cambiar,1
47284,3,2,1,0,2,Cambiar,1
47285,3,1,2,0,1,Cambiar,1
47286,3,2,0,1,2,Cambiar,1
47287,3,0,0,2,1,Cambiar,0
47288,3,0,0,2,1,Cambiar,0
47289,3,2,1,0,2,Cambiar,1
47290,3,1,1,2,0,Cambiar,0
47291,3,2,1,0,2,Cambiar,1
47292,3,2,2,0,1,Cambiar,0
47293,3,0,0,2,1,Cambiar,0
47294,3,2,1,0,2,Cambiar,1
47295,3,1,0,2,1,Cambiar,1
47296,3,0,1,2,0,Cambiar,1
47297,3,2,0,1,2,Cambiar,1
47298,3,1,1,2,0,Cambiar,0
47299,3,1,0,2,1,Cambiar,1
47300,3,1,2,0,1,Cambiar,1
47301,3,0,2,1,0,Cambiar,1
47302,3,2,0,1,2,Cambiar,1
47303,3,0,2,1,0,Cambiar,1
47304,3,0,0,1,2,Cambiar,0
47305,3,2,0,1,2,Cambiar,1
47306,3,1,0,2,1,Cambiar,1
47307,3,1,0,2,1,Cambiar,1
47308,3,0,1,2,0,Cambiar,1
47309,3,1,2,0,1,Cambiar,1
47310,3,0,2,1,0,Cambiar,1
47311,3,1,1,0,2,Cambiar,0
47312,3,2,0,1,2,Cambiar,1
47313,3,0,2,1,0,Cambiar,1
47314,3,0,1,2,0,Cambiar,1
47315,3,1,0,2,1,Cambiar,1
47316,3,0,2,1,0,Cambiar,1
47317,3,0,0,2,1,Cambiar,0
47318,3,1,2,0,1,Cambiar,1
47319,3,0,0,2,1,Cambiar,0
47320,3,0,2,1,0,Cambiar,1
47321,3,0,2,1,0,Cambiar,1
47322,3,2,2,0,1,Cambiar,0
47323,3,2,1,0,2,Cambiar,1
47324,3,1,0,2,1,Cambiar,1
47325,3,2,1,0,2,Cambiar,1
47326,3,1,2,0,1,Cambiar,1
47327,3,0,1,2,0,Cambiar,1
47328,3,1,0,2,1,Cambiar,1
47329,3,1,1,2,0,Cambiar,0
47330,3,1,1,2,0,Cambiar,0
47331,3,2,2,0,1,Cambiar,0
47332,3,0,1,2,0,Cambiar,1
47333,3,0,0,2,1,Cambiar,0
47334,3,0,2,1,0,Cambiar,1
47335,3,0,0,2,1,Cambiar,0
47336,3,2,0,1,2,Cambiar,1
47337,3,2,2,1,0,Cambiar,0
47338,3,0,0,2,1,Cambiar,0
47339,3,1,0,2,1,Cambiar,1
47340,3,1,2,0,1,Cambiar,1
47341,3,0,0,2,1,Cambiar,0
47342,3,1,0,2,1,Cambiar,1
47343,3,2,1,0,2,Cambiar,1
47344,3,1,0,2,1,Cambiar,1
47345,3,2,0,1,2,Cambiar,1
47346,3,1,2,0,1,Cambiar,1
47347,3,1,0,2,1,Cambiar,1
47348,3,2,1,0,2,Cambiar,1
47349,3,1,2,0,1,Cambiar,1
47350,3,2,0,1,2,Cambiar,1
47351,3,2,1,0,2,Cambiar,1
47352,3,0,0,2,1,Cambiar,0
47353,3,2,0,1,2,Cambiar,1
47354,3,1,1,0,2,Cambiar,0
47355,3,1,1,2,0,Cambiar,0
47356,3,1,1,0,2,Cambiar,0
47357,3,2,1,0,2,Cambiar,1
47358,3,2,1,0,2,Cambiar,1
47359,3,0,0,1,2,Cambiar,0
47360,3,0,0,1,2,Cambiar,0
47361,3,2,1,0,2,Cambiar,1
47362,3,0,1,2,0,Cambiar,1
47363,3,0,2,1,0,Cambiar,1
47364,3,0,1,2,0,Cambiar,1
47365,3,2,2,0,1,Cambiar,0
47366,3,0,2,1,0,Cambiar,1
47367,3,2,1,0,2,Cambiar,1
47368,3,2,0,1,2,Cambiar,1
47369,3,1,1,2,0,Cambiar,0
47370,3,1,2,0,1,Cambiar,1
47371,3,2,0,1,2,Cambiar,1
47372,3,1,0,2,1,Cambiar,1
47373,3,0,0,2,1,Cambiar,0
47374,3,2,1,0,2,Cambiar,1
47375,3,1,0,2,1,Cambiar,1
47376,3,1,1,0,2,Cambiar,0
47377,3,1,0,2,1,Cambiar,1
47378,3,2,0,1,2,Cambiar,1
47379,3,1,1,0,2,Cambiar,0
47380,3,2,2,0,1,Cambiar,0
47381,3,2,1,0,2,Cambiar,1
47382,3,2,2,1,0,Cambiar,0
47383,3,2,1,0,2,Cambiar,1
47384,3,1,1,0,2,Cambiar,0
47385,3,0,0,2,1,Cambiar,0
47386,3,1,0,2,1,Cambiar,1
47387,3,2,1,0,2,Cambiar,1
47388,3,2,1,0,2,Cambiar,1
47389,3,1,2,0,1,Cambiar,1
47390,3,2,2,1,0,Cambiar,0
47391,3,1,0,2,1,Cambiar,1
47392,3,2,1,0,2,Cambiar,1
47393,3,0,0,2,1,Cambiar,0
47394,3,1,1,0,2,Cambiar,0
47395,3,0,0,2,1,Cambiar,0
47396,3,1,0,2,1,Cambiar,1
47397,3,1,1,0,2,Cambiar,0
47398,3,1,0,2,1,Cambiar,1
47399,3,2,1,0,2,Cambiar,1
47400,3,1,0,2,1,Cambiar,1
47401,3,2,2,0,1,Cambiar,0
47402,3,1,0,2,1,Cambiar,1
47403,3,1,2,0,1,Cambiar,1
47404,3,1,1,0,2,Cambiar,0
47405,3,0,2,1,0,Cambiar,1
47406,3,2,2,0,1,Cambiar,0
47407,3,0,1,2,0,Cambiar,1
47408,3,1,1,0,2,Cambiar,0
47409,3,0,0,1,2,Cambiar,0
47410,3,1,2,0,1,Cambiar,1
47411,3,0,1,2,0,Cambiar,1
47412,3,2,0,1,2,Cambiar,1
47413,3,0,0,2,1,Cambiar,0
47414,3,1,1,2,0,Cambiar,0
47415,3,0,1,2,0,Cambiar,1
47416,3,1,2,0,1,Cambiar,1
47417,3,0,0,2,1,Cambiar,0
47418,3,2,1,0,2,Cambiar,1
47419,3,1,1,0,2,Cambiar,0
47420,3,1,2,0,1,Cambiar,1
47421,3,0,2,1,0,Cambiar,1
47422,3,2,1,0,2,Cambiar,1
47423,3,1,2,0,1,Cambiar,1
47424,3,2,2,1,0,Cambiar,0
47425,3,0,1,2,0,Cambiar,1
47426,3,0,1,2,0,Cambiar,1
47427,3,0,0,2,1,Cambiar,0
47428,3,2,2,0,1,Cambiar,0
47429,3,1,1,2,0,Cambiar,0
47430,3,2,0,1,2,Cambiar,1
47431,3,2,1,0,2,Cambiar,1
47432,3,1,2,0,1,Cambiar,1
47433,3,0,1,2,0,Cambiar,1
47434,3,1,1,0,2,Cambiar,0
47435,3,0,0,1,2,Cambiar,0
47436,3,1,0,2,1,Cambiar,1
47437,3,0,0,1,2,Cambiar,0
47438,3,2,0,1,2,Cambiar,1
47439,3,2,0,1,2,Cambiar,1
47440,3,2,2,0,1,Cambiar,0
47441,3,0,2,1,0,Cambiar,1
47442,3,2,0,1,2,Cambiar,1
47443,3,1,0,2,1,Cambiar,1
47444,3,1,0,2,1,Cambiar,1
47445,3,0,2,1,0,Cambiar,1
47446,3,1,1,0,2,Cambiar,0
47447,3,0,0,2,1,Cambiar,0
47448,3,0,0,1,2,Cambiar,0
47449,3,2,2,0,1,Cambiar,0
47450,3,0,2,1,0,Cambiar,1
47451,3,0,2,1,0,Cambiar,1
47452,3,0,2,1,0,Cambiar,1
47453,3,1,1,2,0,Cambiar,0
47454,3,2,1,0,2,Cambiar,1
47455,3,2,1,0,2,Cambiar,1
47456,3,2,0,1,2,Cambiar,1
47457,3,2,0,1,2,Cambiar,1
47458,3,0,0,2,1,Cambiar,0
47459,3,2,2,0,1,Cambiar,0
47460,3,0,2,1,0,Cambiar,1
47461,3,1,2,0,1,Cambiar,1
47462,3,2,1,0,2,Cambiar,1
47463,3,1,2,0,1,Cambiar,1
47464,3,1,1,2,0,Cambiar,0
47465,3,2,0,1,2,Cambiar,1
47466,3,2,0,1,2,Cambiar,1
47467,3,2,2,1,0,Cambiar,0
47468,3,0,1,2,0,Cambiar,1
47469,3,0,0,1,2,Cambiar,0
47470,3,0,0,1,2,Cambiar,0
47471,3,1,0,2,1,Cambiar,1
47472,3,1,0,2,1,Cambiar,1
47473,3,0,2,1,0,Cambiar,1
47474,3,1,2,0,1,Cambiar,1
47475,3,0,2,1,0,Cambiar,1
47476,3,0,1,2,0,Cambiar,1
47477,3,1,1,0,2,Cambiar,0
47478,3,2,0,1,2,Cambiar,1
47479,3,0,2,1,0,Cambiar,1
47480,3,1,1,2,0,Cambiar,0
47481,3,0,0,2,1,Cambiar,0
47482,3,0,2,1,0,Cambiar,1
47483,3,0,2,1,0,Cambiar,1
47484,3,2,1,0,2,Cambiar,1
47485,3,2,2,1,0,Cambiar,0
47486,3,2,2,1,0,Cambiar,0
47487,3,0,2,1,0,Cambiar,1
47488,3,0,2,1,0,Cambiar,1
47489,3,0,2,1,0,Cambiar,1
47490,3,2,0,1,2,Cambiar,1
47491,3,1,0,2,1,Cambiar,1
47492,3,2,1,0,2,Cambiar,1
47493,3,1,0,2,1,Cambiar,1
47494,3,1,0,2,1,Cambiar,1
47495,3,0,0,2,1,Cambiar,0
47496,3,1,1,2,0,Cambiar,0
47497,3,0,0,1,2,Cambiar,0
47498,3,0,1,2,0,Cambiar,1
47499,3,1,2,0,1,Cambiar,1
47500,3,1,1,0,2,Cambiar,0
47501,3,2,0,1,2,Cambiar,1
47502,3,2,1,0,2,Cambiar,1
47503,3,0,2,1,0,Cambiar,1
47504,3,2,1,0,2,Cambiar,1
47505,3,1,1,0,2,Cambiar,0
47506,3,0,1,2,0,Cambiar,1
47507,3,1,2,0,1,Cambiar,1
47508,3,2,1,0,2,Cambiar,1
47509,3,2,1,0,2,Cambiar,1
47510,3,2,1,0,2,Cambiar,1
47511,3,0,1,2,0,Cambiar,1
47512,3,0,0,1,2,Cambiar,0
47513,3,1,2,0,1,Cambiar,1
47514,3,0,2,1,0,Cambiar,1
47515,3,2,2,0,1,Cambiar,0
47516,3,0,1,2,0,Cambiar,1
47517,3,1,0,2,1,Cambiar,1
47518,3,1,1,0,2,Cambiar,0
47519,3,1,0,2,1,Cambiar,1
47520,3,1,1,2,0,Cambiar,0
47521,3,0,1,2,0,Cambiar,1
47522,3,1,1,0,2,Cambiar,0
47523,3,1,0,2,1,Cambiar,1
47524,3,0,1,2,0,Cambiar,1
47525,3,2,0,1,2,Cambiar,1
47526,3,1,2,0,1,Cambiar,1
47527,3,1,0,2,1,Cambiar,1
47528,3,2,0,1,2,Cambiar,1
47529,3,0,1,2,0,Cambiar,1
47530,3,1,2,0,1,Cambiar,1
47531,3,2,1,0,2,Cambiar,1
47532,3,1,0,2,1,Cambiar,1
47533,3,1,1,0,2,Cambiar,0
47534,3,0,2,1,0,Cambiar,1
47535,3,1,2,0,1,Cambiar,1
47536,3,0,0,2,1,Cambiar,0
47537,3,1,1,2,0,Cambiar,0
47538,3,0,0,2,1,Cambiar,0
47539,3,0,1,2,0,Cambiar,1
47540,3,2,2,0,1,Cambiar,0
47541,3,1,1,0,2,Cambiar,0
47542,3,2,0,1,2,Cambiar,1
47543,3,0,1,2,0,Cambiar,1
47544,3,0,2,1,0,Cambiar,1
47545,3,0,1,2,0,Cambiar,1
47546,3,1,1,2,0,Cambiar,0
47547,3,2,1,0,2,Cambiar,1
47548,3,1,0,2,1,Cambiar,1
47549,3,1,0,2,1,Cambiar,1
47550,3,1,2,0,1,Cambiar,1
47551,3,1,1,2,0,Cambiar,0
47552,3,0,1,2,0,Cambiar,1
47553,3,1,0,2,1,Cambiar,1
47554,3,1,2,0,1,Cambiar,1
47555,3,2,0,1,2,Cambiar,1
47556,3,2,0,1,2,Cambiar,1
47557,3,2,2,1,0,Cambiar,0
47558,3,2,1,0,2,Cambiar,1
47559,3,0,1,2,0,Cambiar,1
47560,3,1,1,2,0,Cambiar,0
47561,3,2,1,0,2,Cambiar,1
47562,3,1,1,0,2,Cambiar,0
47563,3,1,1,2,0,Cambiar,0
47564,3,2,0,1,2,Cambiar,1
47565,3,0,0,1,2,Cambiar,0
47566,3,0,0,2,1,Cambiar,0
47567,3,0,1,2,0,Cambiar,1
47568,3,2,2,0,1,Cambiar,0
47569,3,0,2,1,0,Cambiar,1
47570,3,1,2,0,1,Cambiar,1
47571,3,0,0,1,2,Cambiar,0
47572,3,0,0,1,2,Cambiar,0
47573,3,2,2,0,1,Cambiar,0
47574,3,0,1,2,0,Cambiar,1
47575,3,0,1,2,0,Cambiar,1
47576,3,1,1,2,0,Cambiar,0
47577,3,2,0,1,2,Cambiar,1
47578,3,0,2,1,0,Cambiar,1
47579,3,2,1,0,2,Cambiar,1
47580,3,0,2,1,0,Cambiar,1
47581,3,1,2,0,1,Cambiar,1
47582,3,1,2,0,1,Cambiar,1
47583,3,2,0,1,2,Cambiar,1
47584,3,0,2,1,0,Cambiar,1
47585,3,1,0,2,1,Cambiar,1
47586,3,1,0,2,1,Cambiar,1
47587,3,2,0,1,2,Cambiar,1
47588,3,2,1,0,2,Cambiar,1
47589,3,2,2,0,1,Cambiar,0
47590,3,2,0,1,2,Cambiar,1
47591,3,0,1,2,0,Cambiar,1
47592,3,0,0,2,1,Cambiar,0
47593,3,1,0,2,1,Cambiar,1
47594,3,1,2,0,1,Cambiar,1
47595,3,0,2,1,0,Cambiar,1
47596,3,1,0,2,1,Cambiar,1
47597,3,1,1,2,0,Cambiar,0
47598,3,0,0,2,1,Cambiar,0
47599,3,1,0,2,1,Cambiar,1
47600,3,0,2,1,0,Cambiar,1
47601,3,1,1,2,0,Cambiar,0
47602,3,1,0,2,1,Cambiar,1
47603,3,0,2,1,0,Cambiar,1
47604,3,1,1,0,2,Cambiar,0
47605,3,2,0,1,2,Cambiar,1
47606,3,2,2,0,1,Cambiar,0
47607,3,2,1,0,2,Cambiar,1
47608,3,1,2,0,1,Cambiar,1
47609,3,0,1,2,0,Cambiar,1
47610,3,2,1,0,2,Cambiar,1
47611,3,0,0,2,1,Cambiar,0
47612,3,2,2,0,1,Cambiar,0
47613,3,0,1,2,0,Cambiar,1
47614,3,1,1,2,0,Cambiar,0
47615,3,1,0,2,1,Cambiar,1
47616,3,1,0,2,1,Cambiar,1
47617,3,0,1,2,0,Cambiar,1
47618,3,0,0,2,1,Cambiar,0
47619,3,1,2,0,1,Cambiar,1
47620,3,0,0,1,2,Cambiar,0
47621,3,0,1,2,0,Cambiar,1
47622,3,1,1,2,0,Cambiar,0
47623,3,0,0,1,2,Cambiar,0
47624,3,2,0,1,2,Cambiar,1
47625,3,1,0,2,1,Cambiar,1
47626,3,1,1,2,0,Cambiar,0
47627,3,1,0,2,1,Cambiar,1
47628,3,0,0,2,1,Cambiar,0
47629,3,1,2,0,1,Cambiar,1
47630,3,1,1,2,0,Cambiar,0
47631,3,1,0,2,1,Cambiar,1
47632,3,2,2,0,1,Cambiar,0
47633,3,1,0,2,1,Cambiar,1
47634,3,0,2,1,0,Cambiar,1
47635,3,2,1,0,2,Cambiar,1
47636,3,2,1,0,2,Cambiar,1
47637,3,1,1,0,2,Cambiar,0
47638,3,1,0,2,1,Cambiar,1
47639,3,1,1,0,2,Cambiar,0
47640,3,1,0,2,1,Cambiar,1
47641,3,0,0,2,1,Cambiar,0
47642,3,0,1,2,0,Cambiar,1
47643,3,2,1,0,2,Cambiar,1
47644,3,1,2,0,1,Cambiar,1
47645,3,2,0,1,2,Cambiar,1
47646,3,1,1,2,0,Cambiar,0
47647,3,1,0,2,1,Cambiar,1
47648,3,0,0,2,1,Cambiar,0
47649,3,2,0,1,2,Cambiar,1
47650,3,1,1,2,0,Cambiar,0
47651,3,0,1,2,0,Cambiar,1
47652,3,0,0,2,1,Cambiar,0
47653,3,2,0,1,2,Cambiar,1
47654,3,1,0,2,1,Cambiar,1
47655,3,0,2,1,0,Cambiar,1
47656,3,1,1,2,0,Cambiar,0
47657,3,1,2,0,1,Cambiar,1
47658,3,1,2,0,1,Cambiar,1
47659,3,0,2,1,0,Cambiar,1
47660,3,0,2,1,0,Cambiar,1
47661,3,2,1,0,2,Cambiar,1
47662,3,2,2,0,1,Cambiar,0
47663,3,0,0,2,1,Cambiar,0
47664,3,2,2,0,1,Cambiar,0
47665,3,1,1,0,2,Cambiar,0
47666,3,1,0,2,1,Cambiar,1
47667,3,1,1,2,0,Cambiar,0
47668,3,0,1,2,0,Cambiar,1
47669,3,1,0,2,1,Cambiar,1
47670,3,1,1,2,0,Cambiar,0
47671,3,1,1,0,2,Cambiar,0
47672,3,2,2,1,0,Cambiar,0
47673,3,1,1,0,2,Cambiar,0
47674,3,1,2,0,1,Cambiar,1
47675,3,0,2,1,0,Cambiar,1
47676,3,0,0,1,2,Cambiar,0
47677,3,2,0,1,2,Cambiar,1
47678,3,1,1,2,0,Cambiar,0
47679,3,1,2,0,1,Cambiar,1
47680,3,0,2,1,0,Cambiar,1
47681,3,1,1,0,2,Cambiar,0
47682,3,1,1,0,2,Cambiar,0
47683,3,2,0,1,2,Cambiar,1
47684,3,0,0,2,1,Cambiar,0
47685,3,1,1,2,0,Cambiar,0
47686,3,2,0,1,2,Cambiar,1
47687,3,1,2,0,1,Cambiar,1
47688,3,1,1,0,2,Cambiar,0
47689,3,2,1,0,2,Cambiar,1
47690,3,2,0,1,2,Cambiar,1
47691,3,1,1,0,2,Cambiar,0
47692,3,2,2,1,0,Cambiar,0
47693,3,1,2,0,1,Cambiar,1
47694,3,2,2,0,1,Cambiar,0
47695,3,0,1,2,0,Cambiar,1
47696,3,0,1,2,0,Cambiar,1
47697,3,2,0,1,2,Cambiar,1
47698,3,0,2,1,0,Cambiar,1
47699,3,1,1,0,2,Cambiar,0
47700,3,1,0,2,1,Cambiar,1
47701,3,1,2,0,1,Cambiar,1
47702,3,1,1,2,0,Cambiar,0
47703,3,0,1,2,0,Cambiar,1
47704,3,2,1,0,2,Cambiar,1
47705,3,1,1,0,2,Cambiar,0
47706,3,1,0,2,1,Cambiar,1
47707,3,2,2,0,1,Cambiar,0
47708,3,2,0,1,2,Cambiar,1
47709,3,1,2,0,1,Cambiar,1
47710,3,1,2,0,1,Cambiar,1
47711,3,2,1,0,2,Cambiar,1
47712,3,2,1,0,2,Cambiar,1
47713,3,1,1,2,0,Cambiar,0
47714,3,2,1,0,2,Cambiar,1
47715,3,2,1,0,2,Cambiar,1
47716,3,1,2,0,1,Cambiar,1
47717,3,2,2,1,0,Cambiar,0
47718,3,2,2,0,1,Cambiar,0
47719,3,1,1,0,2,Cambiar,0
47720,3,1,2,0,1,Cambiar,1
47721,3,0,1,2,0,Cambiar,1
47722,3,1,0,2,1,Cambiar,1
47723,3,2,2,1,0,Cambiar,0
47724,3,0,1,2,0,Cambiar,1
47725,3,1,2,0,1,Cambiar,1
47726,3,1,1,0,2,Cambiar,0
47727,3,2,1,0,2,Cambiar,1
47728,3,1,0,2,1,Cambiar,1
47729,3,0,2,1,0,Cambiar,1
